what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697387889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336697416195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336697416394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336697430903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336697433137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336697727928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336697729923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336697733821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336697740119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336697743656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697888572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697903968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697904995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697911680
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697968013
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336697971371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698017920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1336698021013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698026505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336698032992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698041955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698045748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698075920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698079099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698221868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698224979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698267386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698270617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336698279552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336698287831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336698291295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698295405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698295467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698559114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336698657558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698678072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698679200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698711652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698734341
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336698745943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698747556
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1336698777392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698777825
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1336698791056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336698804429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698808644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698809905
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336698867343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698875544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698876296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698885494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336698885683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698900760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698903605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336698950648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336698952110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336698981214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336698986809
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1336699016050
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1336699016091
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1336699016209
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1336699016270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699016429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699017525
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336699018768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699019123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699021272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699021412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699022737
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336699022849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699025248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699025637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699025685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699197281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699201582
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336699211762
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336699211787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699216089
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1336699319807
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1336699319814
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336699325096
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1336699340728
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1336699430361
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1336699430553
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336699431004
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336699431202
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1336699438631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336699440003
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1336699440336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699470502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699474506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699483935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699484131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699499367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699499541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336699600474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336699601921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336699615441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336699619008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336699621208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699635217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699636364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699637310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699638909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699639072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699691730
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336699691867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699698086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699698789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699700133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699751360
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336699751623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336699803214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699830883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699831988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699832830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699835928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699836078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699905152
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336699905172
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336699906189
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336699906927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699914990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699918156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699922999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699928275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699932167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699933378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699939527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699942579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699944895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699948970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699970201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699973531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699974959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699977943
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336699980386
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336699980875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699983319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699985523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699985667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699986804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699989669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699989881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699990272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699990634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699991048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699992013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699992098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699992519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699994734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336699995699
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336699999961
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.OldLogCatView",1336700000758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336700035743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336700037448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336700038965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336700040107
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336700040344
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336700040650
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1336700040652
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1336700040653
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1336700040654
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1336700040656
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1336700040657
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1336700040657
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336700040657
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1336700040659
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1336700040659
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1336700040660
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1336700040661
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1336700040663
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336700040663
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1336700040665
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336700040666
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1336700040668
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1336700040669
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1336700040671
