what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533760874
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1336533760965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533761996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533782517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336533783782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543194398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543200898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543230764
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336543232202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543249565
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543283562
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543283601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543283801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543284128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543284260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543292537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543299211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543299515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543300250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543302336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543327894
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543333980
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543334063
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543339573
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543339592
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543340678
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543341831
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543341899
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543355428
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543355607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543373062
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336543373062
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543375017
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543376229
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1336543378563
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1336543378600
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543384814
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543386454
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543386626
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543402375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543402582
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336543404521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543409385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543421697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543431941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543440587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543445342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543447330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543447599
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1336543455991
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1336543462095
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543465252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336543475136
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1336543477986
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1336543477992
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1336543479214
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1336543479910
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1336543479928
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1336543480092
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1336543480137
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1336543481842
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1336543482549
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543485984
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543486792
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543520538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543524142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543572534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543605640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543608990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543611455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543618043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543622069
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336543625757
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543636942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336543639836
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543640192
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543640228
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336543654310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543657370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543659694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543662231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543663862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543669444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543671056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543673211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543674712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543678267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543679759
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543686001
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543686054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543687175
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1336543694041
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1336543694067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543700860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543701062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543782293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543804238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543806840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543812067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336543818382
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543819335
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336543819432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336543820867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543824686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543828256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543843646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543845815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336543849505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336543851895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543870395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543909414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336543911970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543917764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543917951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336543921059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544137351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544138589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544141749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336544148508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336544154468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544156878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544521278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544522717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544687007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544690474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544692650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544695770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544701402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544701647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544704145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544705641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544706881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544708204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544709777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544712074
error,log,,,"No command output when running: 'am start -n usc.cs.survey/usc.cs.survey.Survey -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1336544740890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544837872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544840440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544844303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544844480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544878559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544879836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544908433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336544911616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336544915434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544917723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544923429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544923959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544926277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544926417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544963281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544963838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544983334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336544995745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545001149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545031264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545174734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545175181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545537974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545540407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545868318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336545868864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547082423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547084802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547085504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547087746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547151921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547159097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547160924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547162947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547301739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547303965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547306508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547306679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547428038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547435033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547460003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547463122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336547505807
